address_string,n,coords,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"8500 STATE LINE ROAD, KANSAS CITY, MO, 64113",3,,38.974543,-94.60873,0.9,rooftop,8500,"State Line Rd","Kansas City",MO,,64114,US,"City of Olathe"
"8600 N CHURCH ROAD, KANSAS CITY, MO, 64156",3,,39.24639,-94.456507,0.8,rooftop,8600,"N Church Rd",Liberty,MO,"Clay County",64068,US,"City of Kansas City"
"8600 WINNER ROAD, KANSAS CITY, MO, 64127",3,,39.107287,-94.482252,0.9,range_interpolation,8600,"Us Hwy 24",Independence,MO,"Jackson County",64053,US,"TIGER/Line® dataset from the US Census Bureau"
"87 STREET TO I 435 S RA and I 435 HIGHWAY, KANSAS CITY, MO, 64131",3,,38.936041,-94.585011,0.33,place,,,"Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"8800 WEST LONGVIEW PK, KANSAS CITY, MO, 64134",3,,38.964106,-94.485016,0.9,rooftop,8800,"W Longview Pkwy","Kansas City",MO,"Jackson County",64138,US,Jackson
"8900 N CRESCENT COURT, KANSAS CITY, MO, 64157",3,,39.253653,-94.459233,0.6,rooftop,8900,"N Crescent Ave","Kansas City",MO,"Clay County",64157,US,"City of Kansas City"
"8900 NE OAKLAND, KANSAS CITY, MO, 64158",3,,39.233302,-94.476143,0.33,place,,,"Kansas City",MO,"Clay County",64158,US,"TIGER/Line® dataset from the US Census Bureau"
"8TH STREET/MAIN STREET, KANSAS CITY, MO, 64106",3,,38.889421,-94.536099,0.9,intersection,,"8th St",Grandview,MO,"Jackson County",64030,US,"TIGER/Line® dataset from the US Census Bureau"
"900 48 PL, KANSAS CITY, MO, 64111",3,,39.057,-94.593783,0.33,place,,,"Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"9300 E 350 HIGHWAY, RAYTOWN, MO, 64133",3,,38.995487,-94.474483,1,range_interpolation,9300,"State Hwy 350","Kansas City",MO,"Jackson County",64133,US,"TIGER/Line® dataset from the US Census Bureau"
"9900 N MANNING AVENUE, KANSAS CITY, MO, 64157",3,,39.274008,-94.46883,0.8,nearest_rooftop_match,9920,"N Manning Ave","Kansas City",MO,"Clay County",64157,US,"City of Kansas City"
"9900 NE BARRY ROAD, KANSAS CITY, MO, 64119",3,,39.247282,-94.696397,0.9,range_interpolation,9900,"State Hwy T","Kansas City",MO,"Platte County",64153,US,"TIGER/Line® dataset from the US Census Bureau"
"9TH/SPRUCE, KANSAS CITY, MO, 64124",3,,39.101897,-94.531675,0.8,intersection,,"E 9th St","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"AGNES AVENUE and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64130",3,,39.067896,-94.548312,0.9,intersection,,"Agnes Ave","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"ANDREWS ROAD and KENSINGTON AVENUE, KANSAS CITY, MO, 64147",3,,38.84346,-94.545251,0.61,intersection,,"Kensington Ave","Kansas City",MO,"Cass County",64147,US,"TIGER/Line® dataset from the US Census Bureau"
"AVENIDA CESAR E. CHA and WASHINGTON STREET, KANSAS CITY, MO, 64111",3,,39.057,-94.593783,1,place,,,"Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"BALTIMORE AVENUE and VIETNAM VETERANS MEM DR, KANSAS CITY, MO, 64106",3,,39.050647,-94.587643,0.9,intersection,,"Baltimore Ave","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"BALTIMORE AVENUE and WESTPORT ROAD, KANSAS CITY, MO, 64111",3,,39.054762,-94.58743,1,intersection,,"Baltimore Ave","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"BANNISTER TO I 435 N RA and I 435 N TO BANNI, KANSAS CITY, MO, 64134",3,,38.953278,-94.530732,0.3,intersection,,"E Bannister Rd","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"BANNISTER TO I 435 N RAMP and I 435 HIGHWAY, KANSAS CITY, MO, 64137",3,,38.953278,-94.530732,0.4,intersection,,"E Bannister Rd","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"BEACON AVENUE and BELMONT AVENUE, KANSAS CITY, MO, 64137",3,,38.907819,-94.519978,0.9,intersection,,"Beacon Ave",Grandview,MO,"Jackson County",64030,US,"TIGER/Line® dataset from the US Census Bureau"
"BEARDSLEY ROAD and FORESTER ROAD, KANSAS CITY, MO, 64106",3,,39.105053,-94.593527,0.81,intersection,,"Beardsley Rd","Kansas City",MO,"Jackson County",64101,US,"TIGER/Line® dataset from the US Census Bureau"
"BELLAIRE AVENUE and E US HIGHWAY 40, KANSAS CITY, MO, 64129",3,,39.069343,-94.514799,0.73,intersection,,"Bellaire Ave","Kansas City",MO,"Jackson County",64129,US,"TIGER/Line® dataset from the US Census Bureau"
"BENTON BOULEVARD and E TRUMAN ROAD, KANSAS CITY, MO, 64123",3,,39.094395,-94.54448,0.89,intersection,,"Benton Blvd","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"BENTON BOULEVARD and SWOPE PK, KANSAS CITY, MO, 64129",3,,39.037174,-94.542988,0.84,intersection,,"Benton Blvd","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PARKWAY DR and EASTERN AVENUE, KANSAS CITY, MO, 64133",3,,38.957687,-94.503031,0.7,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64138,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PK and HARDESTY AVENUE, KANSAS CITY, MO, 64110",3,,39.034594,-94.521734,0.7,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PK E and I 435 HIGHWAY, KANSAS CITY, MO, 64133",3,,39.019666,-94.500592,0.83,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64129,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PK E and I 435 S TO BLUE PKWY RA, KANSAS CITY, MO, 64131",3,,39.019666,-94.500592,0.83,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64129,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PK E and NOLAND ROAD, KANSAS CITY, MO, 64139",3,,38.965596,-94.429192,0.9,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64138,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PK W and I 435 HIGHWAY, KANSAS CITY, MO, 64129",3,,39.019666,-94.500592,0.93,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64129,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PK W and LAWN AVENUE, KANSAS CITY, MO, 64130",3,,39.034731,-94.530419,1,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE PKWY and EASTWOOD TFWY, KANSAS CITY, MO, 64130",3,,39.034711,-94.51809,0.85,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIDGE BLVD RA and US HIGHWAY 71 ON RA, KANSAS CITY, MO, 64132",3,,38.970637,-94.546145,0.73,intersection,,"Blue River Rd","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIDGE BLVD RA and US HIGHWAY 71 ON RA, KANSAS CITY, MO, 64134",3,,38.908822,-94.522931,0.74,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIDGE BOULEVARD and LONGVIEW ROAD, KANSAS CITY, MO, 64138",3,,38.915457,-94.513292,0.56,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIDGE BOULEVARD and WINNER ROAD, KANSAS CITY, MO, 64133",3,,39.107698,-94.479716,0.7,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIDGE COURT and RAYTOWN ROAD, KANSAS CITY, MO, 64128",3,,38.986453,-94.464462,0.65,intersection,,"Blue Pkwy","Kansas City",MO,"Jackson County",64138,US,"TIGER/Line® dataset from the US Census Bureau"
"BOOTH AVENUE and THOMPSON AVENUE, KANSAS CITY, MO, 64123",3,,39.10563,-94.482177,0.9,intersection,,"Booth Ave","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY and WESTPORT ROAD, KANSAS CITY, MO, 64109",3,,39.053295,-94.590533,0.7,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY BOULEVARD and W TRUMAN ROAD, KANSAS CITY, MO, 64106",3,,39.100108,-94.58842,0.25,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64105,US,"TIGER/Line® dataset from the US Census Bureau"
"BROOKLYN AVENUE and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64127",3,,39.06821,-94.557549,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and E TRUMAN ROAD, KANSAS CITY, MO, 64109",3,,39.095414,-94.572764,0.4,intersection,,"E Truman Rd","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUSH CREEK BOULEVARD and PASEO, KANSAS CITY, MO, 64110",3,,39.043422,-94.569328,0.71,intersection,,"Brush Creek Blvd","Kansas City",MO,"Jackson County",64110,US,"TIGER/Line® dataset from the US Census Bureau"
"CHESTNUT AVENUE and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64109",3,,39.067976,-94.550625,0.9,intersection,,"Chestnut Ave","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"CLEVELAND AVENUE and EMANUEL CLEAVER II BOULEVARD E, KANSAS CITY, MO, 64138",3,,39.038475,-94.540629,0.58,intersection,,"Cleveland Ave","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"CLEVELAND AVENUE and EMANUEL CLEAVER II BOULEVARD W, KANSAS CITY, MO, 64130",3,,39.038475,-94.540629,0.88,intersection,,"Cleveland Ave","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"CLEVELAND AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",3,,39.10583,-94.537224,0.9,intersection,,"Cleveland Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"CLEVELAND AVENUE and SWOPE PK, KANSAS CITY, MO, 64129",3,,39.023303,-94.541376,0.9,intersection,,"Cleveland Ave","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"CRYSTAL AVENUE and RUSKIN WAY, KANSAS CITY, MO, 64134",3,,38.919827,-94.502836,0.98,intersection,,"Crystal Ave","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64127",3,,39.105575,-94.529163,0.9,intersection,,"Cypress Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"DENVER AVENUE and THOMPSON AVENUE, KANSAS CITY, MO, 64123",3,,39.107154,-94.521317,0.9,intersection,,"Denver Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"DENVER AVENUE and THOMPSON AVENUE, KANSAS CITY, MO, 64126",3,,39.107154,-94.521317,0.9,intersection,,"Denver Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"E 10 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64127",3,,39.100577,-94.528275,1,intersection,,"E 10th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 10 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64124",3,,39.10143,-94.557079,0.9,intersection,,"E 10th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 10 STREET and HARRISON STREET, KANSAS CITY, MO, 64105",3,,39.101935,-94.571022,0.9,intersection,,"E 10th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 100 TERRACE and HOLMES ROAD, KANSAS CITY, MO, 64114",3,,38.945353,-94.582453,0.83,intersection,,"E 100th Ter","Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"E 103 STREET and HOLMES ROAD, KANSAS CITY, MO, 64131",3,,38.94188,-94.582601,1,intersection,,"E 103rd St","Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"E 103 STREET and I 435 W TO HOLMES RA, KANSAS CITY, MO, 64131",3,,38.94188,-94.582601,0.87,intersection,,"E 103rd St","Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"E 104 STREET and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64114",3,,0,0,0,,,,,,,,,
"E 105 TERRACE and GRANDVIEW ROAD, KANSAS CITY, MO, 64137",3,,38.933436,-94.541274,1,intersection,,"E 105th Ter","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"E 108 DR and RUSKIN WAY, KANSAS CITY, MO, 64134",3,,38.925763,-94.506517,0.65,intersection,,"E 108th Dr","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 108 DR and SYCAMORE TERRACE, KANSAS CITY, MO, 64134",3,,38.928345,-94.504207,0.8,intersection,,"E 108th St","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 112 STREET and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64130",3,,38.919584,-94.510228,0.8,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 113 STREET and RUSKIN WAY, KANSAS CITY, MO, 64137",3,,38.919885,-94.502654,0.9,intersection,,"E 113th St","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 118 TERRACE and HOLIDAY DR, KANSAS CITY, MO,",3,,38.909056,-94.511705,1,intersection,,"E 118th Ter","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and BELMONT AVENUE, KANSAS CITY, MO, 64127",3,,0,0,0,,,,,,,,,
"E 12 STREET and BENNINGTON AVENUE, KANSAS CITY, MO, 64127",3,,38.900234,-94.43888,0.18,intersection,,"12th St","Lees Summit",MO,"Jackson County",64081,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64123",3,,39.098616,-94.544466,0.9,intersection,,"Benton Blvd","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and BRISTOL AVENUE, KANSAS CITY, MO, 64126",3,,39.093554,-94.499932,0.61,intersection,,"Bristol Ave","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64109",3,,39.099849,-94.580917,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64124",3,,39.098186,-94.533006,0.82,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and LOCUST STREET, KANSAS CITY, MO, 64105",3,,39.099723,-94.577406,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and WHITE AVENUE, KANSAS CITY, MO, 64126",3,,39.09753,-94.51158,1,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 TERRACE and BENNINGTON AVENUE, KANSAS CITY, MO, 64126",3,,38.900234,-94.43888,0.18,intersection,,"12th St","Lees Summit",MO,"Jackson County",64081,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 TERRACE and NORTON AVENUE, KANSAS CITY, MO, 64127",3,,39.09741,-94.534668,1,intersection,,"E 12th Ter","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 TERRACE and WINCHESTER AVENUE, KANSAS CITY, MO, 64126",3,,39.096362,-94.500861,1,intersection,,"E 12th Ter","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 125 STREET and RAYTOWN ROAD, KANSAS CITY, MO, 64149",3,,38.900014,-94.569841,0.9,street_center,,"E 125th St","Kansas City",MO,"Jackson County",64146,US,"TIGER/Line® dataset from the US Census Bureau"
"E 13 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64109",3,,39.09851,-94.580974,0.9,intersection,,"E 13th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 14 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64126",3,,39.095532,-94.533133,0.9,intersection,,"E 14th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 155 STREET and S US HIGHWAY 71, KANSAS CITY, MO,",3,,38.843644,-94.529421,0.8,intersection,,"E 155th St",Grandview,MO,"Cass County",64030,US,"TIGER/Line® dataset from the US Census Bureau"
"E 16 STREET and BELMONT AVENUE, KANSAS CITY, MO, 64128",3,,39.092047,-94.510218,0.9,intersection,,"Belmont Ave","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 16 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64106",3,,39.093008,-94.557554,0.9,intersection,,"E 16th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 17 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64106",3,,39.093365,-94.58125,0.9,intersection,,"E 17th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 17 STREET and MANCHESTER TRAFFICWAY, KANSAS CITY, MO, 64126",3,,39.089618,-94.492519,0.78,intersection,,"E 17th St","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 17 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64128",3,,39.090332,-94.514943,0.9,intersection,,"E 17th St","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 17 TERRACE and HIGHLAND AVENUE, KANSAS CITY, MO, 64108",3,,39.092013,-94.562105,0.91,intersection,,"E 17th Ter","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and CHERRY STREET, KANSAS CITY, MO, 64116",3,,39.091561,-94.576642,0.9,intersection,,"Cherry St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and VINE STREET, KANSAS CITY, MO, 64109",3,,39.091232,-94.563358,0.9,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and VINE STREET, KANSAS CITY, MO, 64123",3,,39.091232,-94.563358,0.9,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 20 TERRACE and WALROND AVENUE, KANSAS CITY, MO, 64127",3,,39.087257,-94.545633,1,intersection,,"E 20th Ter","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and GILLHAM STREET, KANSAS CITY, MO, 64130",3,,39.086436,-94.578741,0.51,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64109",3,,39.084488,-94.556745,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 STREET and MONROE AVENUE, KANSAS CITY, MO, 64128",3,,39.083892,-94.539498,0.9,intersection,,"E 23rd St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64128",3,,39.083152,-94.516422,0.6,intersection,,"E 23rd St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 24 STREET and BRIGHTON AVENUE, KANSAS CITY, MO, 64117",3,,39.00058,-94.292509,0.17,intersection,,"SW 24th St","Blue Springs",MO,"Jackson County",64015,US,"TIGER/Line® dataset from the US Census Bureau"
"E 24 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64128",3,,39.081326,-94.519995,0.9,intersection,,"E 24th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 24 STREET and NORTON AVENUE, KANSAS CITY, MO, 64125",3,,39.082102,-94.534955,0.9,intersection,,"E 24th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 24 STREET and OAKLEY AVENUE, KANSAS CITY, MO, 64128",3,,39.081056,-94.517729,0.9,intersection,,"E 24th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 24 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64124",3,,39.0831,-94.552203,0.9,intersection,,"E 24th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 25 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64123",3,,39.080406,-94.543083,0.9,intersection,,"E 25th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 27 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64109",3,,39.077442,-94.562879,0.67,intersection,,"E 27th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
